"subj","wordNo","readTimes","word","item","quant","pred","itemtype"
"subj41",2,578,"violin","filler-item11",NA,NA,"filler"
"subj41",3,390,"in","filler-item11",NA,NA,"filler"
"subj41",4,265,"this","filler-item11",NA,NA,"filler"
"subj41",5,4571,"orchestra","filler-item11",NA,NA,"filler"
"subj41",6,436,"is","filler-item11",NA,NA,"filler"
"subj41",7,297,"made","filler-item11",NA,NA,"filler"
"subj41",8,296,"by","filler-item11",NA,NA,"filler"
"subj41",9,265,"European","filler-item11",NA,NA,"filler"
"subj41",10,562,"craftsmen.","filler-item11",NA,NA,"filler"
"subj41",1,359,"The","filler-item27",NA,NA,"filler"
"subj41",2,406,"speculators","filler-item27",NA,NA,"filler"
"subj41",3,593,"bled","filler-item27",NA,NA,"filler"
"subj41",4,483,"their","filler-item27",NA,NA,"filler"
"subj41",5,609,"clients","filler-item27",NA,NA,"filler"
"subj41",6,795,"dry","filler-item27",NA,NA,"filler"
"subj41",7,390,"before","filler-item27",NA,NA,"filler"
"subj41",8,390,"the","filler-item27",NA,NA,"filler"
"subj41",9,453,"market","filler-item27",NA,NA,"filler"
"subj41",10,483,"crashed.","filler-item27",NA,NA,"filler"
"subj41",1,249,"The","filler-item12",NA,NA,"filler"
"subj41",2,234,"mother","filler-item12",NA,NA,"filler"
"subj41",3,827,"cat","filler-item12",NA,NA,"filler"
"subj41",4,296,"licked","filler-item12",NA,NA,"filler"
"subj41",5,359,"the","filler-item12",NA,NA,"filler"
"subj41",6,328,"kittens","filler-item12",NA,NA,"filler"
"subj41",7,312,"clean","filler-item12",NA,NA,"filler"
"subj41",8,343,"very","filler-item12",NA,NA,"filler"
"subj41",9,406,"often.","filler-item12",NA,NA,"filler"
"subj41",1,312,"All","filler-item16",NA,NA,"filler"
"subj41",2,546,"insects","filler-item16",NA,NA,"filler"
"subj41",3,328,"studied","filler-item16",NA,NA,"filler"
"subj41",4,405,"in","filler-item16",NA,NA,"filler"
"subj41",5,328,"the","filler-item16",NA,NA,"filler"
"subj41",6,343,"lab","filler-item16",NA,NA,"filler"
"subj41",7,687,"here","filler-item16",NA,NA,"filler"
"subj41",8,858,"have","filler-item16",NA,NA,"filler"
"subj41",9,312,"potentially","filler-item16",NA,NA,"filler"
"subj41",10,390,"fatal","filler-item16",NA,NA,"filler"
"subj41",11,530,"poisons.","filler-item16",NA,NA,"filler"
"subj41",1,312,"The","filler-item5",NA,NA,"filler"
"subj41",2,297,"nannies","filler-item5",NA,NA,"filler"
"subj41",3,468,"punished","filler-item5",NA,NA,"filler"
"subj41",4,454,"each","filler-item5",NA,NA,"filler"
"subj41",5,327,"hyperactive","filler-item5",NA,NA,"filler"
"subj41",6,421,"child","filler-item5",NA,NA,"filler"
"subj41",7,485,"yesterday.","filler-item5",NA,NA,"filler"
"subj41",1,438,"A","filler-item21",NA,NA,"filler"
"subj41",2,281,"priest","filler-item21",NA,NA,"filler"
"subj41",3,499,"decided","filler-item21",NA,NA,"filler"
"subj41",4,407,"to","filler-item21",NA,NA,"filler"
"subj41",5,249,"leave","filler-item21",NA,NA,"filler"
"subj41",6,453,"his","filler-item21",NA,NA,"filler"
"subj41",7,281,"parish","filler-item21",NA,NA,"filler"
"subj41",8,436,"because","filler-item21",NA,NA,"filler"
"subj41",9,344,"he","filler-item21",NA,NA,"filler"
"subj41",10,343,"was","filler-item21",NA,NA,"filler"
"subj41",11,296,"unhappy","filler-item21",NA,NA,"filler"
"subj41",12,359,"with","filler-item21",NA,NA,"filler"
"subj41",13,312,"the","filler-item21",NA,NA,"filler"
"subj41",14,265,"local","filler-item21",NA,NA,"filler"
"subj41",15,687,"church-goers.","filler-item21",NA,NA,"filler"
"subj41",8,359,"instructor","item9","every","nopred","experiment"
"subj41",9,375,"the","item15","every","respred","experiment"
"subj41",8,328,"to","item1","every","nopred","experiment"
"subj41",8,312,"popular","item4","each","nopred","experiment"
"subj41",9,327,"any","item11","every","respred","experiment"
"subj41",8,437,"end","item16","each","nopred","experiment"
"subj41",9,265,"last","item3","every","respred","experiment"
"subj41",8,313,"regulations","item12","each","nopred","experiment"
"subj41",8,406,"to","item5","every","nopred","experiment"
"subj41",9,359,"about","item2","each","respred","experiment"
"subj41",9,421,"trip","item13","every","nopred","experiment"
"subj41",9,390,"by","item10","each","respred","experiment"
"subj41",9,359,"the","item14","each","respred","experiment"
"subj41",8,265,"very","item17","every","nopred","experiment"
"subj41",8,390,"workshop","item8","each","nopred","experiment"
"subj41",9,359,"the","item18","each","respred","experiment"
"subj41",9,360,"break.","item7","every","respred","experiment"
"subj41",9,608,"to","item6","each","respred","experiment"
"subj43",1,472,"The","filler-item4",NA,NA,"filler"
"subj43",2,679,"gardener","filler-item4",NA,NA,"filler"
"subj43",3,553,"grew","filler-item4",NA,NA,"filler"
"subj43",4,448,"the","filler-item4",NA,NA,"filler"
"subj43",5,479,"vegetables","filler-item4",NA,NA,"filler"
"subj43",6,713,"plump","filler-item4",NA,NA,"filler"
"subj43",7,400,"every","filler-item4",NA,NA,"filler"
"subj43",8,864,"season.","filler-item4",NA,NA,"filler"
"subj43",1,536,"All","filler-item20",NA,NA,"filler"
"subj43",2,488,"the","filler-item20",NA,NA,"filler"
"subj43",3,463,"plates","filler-item20",NA,NA,"filler"
"subj43",4,473,"used","filler-item20",NA,NA,"filler"
"subj43",5,384,"in","filler-item20",NA,NA,"filler"
"subj43",6,384,"the","filler-item20",NA,NA,"filler"
"subj43",7,400,"restaurant","filler-item20",NA,NA,"filler"
"subj43",8,416,"were","filler-item20",NA,NA,"filler"
"subj43",9,392,"bought","filler-item20",NA,NA,"filler"
"subj43",10,736,"at","filler-item20",NA,NA,"filler"
"subj43",11,392,"a","filler-item20",NA,NA,"filler"
"subj43",12,496,"thrift","filler-item20",NA,NA,"filler"
"subj43",13,608,"store.","filler-item20",NA,NA,"filler"
"subj43",1,456,"Last","filler-item22",NA,NA,"filler"
"subj43",2,488,"summer%2C","filler-item22",NA,NA,"filler"
"subj43",3,648,"only","filler-item22",NA,NA,"filler"
"subj43",4,352,"one","filler-item22",NA,NA,"filler"
"subj43",5,504,"journalist","filler-item22",NA,NA,"filler"
"subj43",6,416,"was","filler-item22",NA,NA,"filler"
"subj43",7,480,"allowed","filler-item22",NA,NA,"filler"
"subj43",8,448,"to","filler-item22",NA,NA,"filler"
"subj43",9,256,"interview","filler-item22",NA,NA,"filler"
"subj43",10,456,"each","filler-item22",NA,NA,"filler"
"subj43",11,416,"famous","filler-item22",NA,NA,"filler"
"subj43",12,472,"rock","filler-item22",NA,NA,"filler"
"subj43",13,720,"star.","filler-item22",NA,NA,"filler"
"subj43",1,400,"The","filler-item6",NA,NA,"filler"
"subj43",2,392,"surgeons","filler-item6",NA,NA,"filler"
"subj43",3,440,"did","filler-item6",NA,NA,"filler"
"subj43",4,368,"the","filler-item6",NA,NA,"filler"
"subj43",5,352,"operation","filler-item6",NA,NA,"filler"
"subj43",6,344,"early","filler-item6",NA,NA,"filler"
"subj43",7,328,"in","filler-item6",NA,NA,"filler"
"subj43",8,264,"the","filler-item6",NA,NA,"filler"
"subj43",9,440,"morning.","filler-item6",NA,NA,"filler"
"subj43",1,376,"Each","filler-item7",NA,NA,"filler"
"subj43",2,352,"of","filler-item7",NA,NA,"filler"
"subj43",3,344,"John's","filler-item7",NA,NA,"filler"
"subj43",4,464,"friends","filler-item7",NA,NA,"filler"
"subj43",5,368,"came","filler-item7",NA,NA,"filler"
"subj43",6,384,"to","filler-item7",NA,NA,"filler"
"subj43",7,464,"his","filler-item7",NA,NA,"filler"
"subj43",8,408,"wedding","filler-item7",NA,NA,"filler"
"subj43",9,424,"last","filler-item7",NA,NA,"filler"
"subj43",10,673,"April.","filler-item7",NA,NA,"filler"
"subj43",1,368,"The","filler-item1",NA,NA,"filler"
"subj43",2,345,"plants","filler-item1",NA,NA,"filler"
"subj43",3,408,"in","filler-item1",NA,NA,"filler"
"subj43",4,320,"the","filler-item1",NA,NA,"filler"
"subj43",5,271,"front","filler-item1",NA,NA,"filler"
"subj43",6,521,"yard","filler-item1",NA,NA,"filler"
"subj43",7,295,"blossomed","filler-item1",NA,NA,"filler"
"subj43",8,368,"red","filler-item1",NA,NA,"filler"
"subj43",9,520,"yesterday","filler-item1",NA,NA,"filler"
"subj43",10,584,"morning.","filler-item1",NA,NA,"filler"
"subj43",1,359,"A","filler-item24",NA,NA,"filler"
"subj43",2,609,"burglar","filler-item24",NA,NA,"filler"
"subj43",3,383,"tried","filler-item24",NA,NA,"filler"
"subj43",4,665,"to","filler-item24",NA,NA,"filler"
"subj43",5,400,"fight","filler-item24",NA,NA,"filler"
"subj43",6,720,"with","filler-item24",NA,NA,"filler"
"subj43",7,527,"a","filler-item24",NA,NA,"filler"
"subj43",8,561,"policeman","filler-item24",NA,NA,"filler"
"subj43",9,511,"last","filler-item24",NA,NA,"filler"
"subj43",10,537,"Friday","filler-item24",NA,NA,"filler"
"subj43",11,480,"and","filler-item24",NA,NA,"filler"
"subj43",12,520,"the","filler-item24",NA,NA,"filler"
"subj43",13,640,"policeman","filler-item24",NA,NA,"filler"
"subj43",14,480,"arrested","filler-item24",NA,NA,"filler"
"subj43",15,608,"him.","filler-item24",NA,NA,"filler"
"subj43",1,384,"The","filler-item12",NA,NA,"filler"
"subj43",2,448,"mother","filler-item12",NA,NA,"filler"
"subj43",3,408,"cat","filler-item12",NA,NA,"filler"
"subj43",4,400,"licked","filler-item12",NA,NA,"filler"
"subj43",5,304,"the","filler-item12",NA,NA,"filler"
"subj43",6,231,"kittens","filler-item12",NA,NA,"filler"
"subj43",7,417,"clean","filler-item12",NA,NA,"filler"
"subj43",8,352,"very","filler-item12",NA,NA,"filler"
"subj43",9,680,"often.","filler-item12",NA,NA,"filler"
"subj43",1,424,"Each","filler-item10",NA,NA,"filler"
"subj43",2,304,"cowboy","filler-item10",NA,NA,"filler"
"subj43",3,391,"in","filler-item10",NA,NA,"filler"
"subj43",4,297,"western","filler-item10",NA,NA,"filler"
"subj43",5,328,"movies","filler-item10",NA,NA,"filler"
"subj43",6,352,"was","filler-item10",NA,NA,"filler"
"subj43",7,295,"played","filler-item10",NA,NA,"filler"
"subj43",8,353,"by","filler-item10",NA,NA,"filler"
"subj43",9,295,"a","filler-item10",NA,NA,"filler"
"subj43",10,305,"real","filler-item10",NA,NA,"filler"
"subj43",11,312,"cowboy","filler-item10",NA,NA,"filler"
"subj43",12,408,"in","filler-item10",NA,NA,"filler"
"subj43",13,384,"the","filler-item10",NA,NA,"filler"
"subj43",14,1256,"seventies.","filler-item10",NA,NA,"filler"
"subj43",1,400,"An","filler-item25",NA,NA,"filler"
"subj43",2,384,"online","filler-item25",NA,NA,"filler"
"subj43",3,296,"bookstore","filler-item25",NA,NA,"filler"
"subj43",4,480,"decided","filler-item25",NA,NA,"filler"
"subj43",5,304,"to","filler-item25",NA,NA,"filler"
"subj43",6,384,"ship","filler-item25",NA,NA,"filler"
"subj43",7,304,"each","filler-item25",NA,NA,"filler"
"subj43",8,312,"of","filler-item25",NA,NA,"filler"
"subj43",9,280,"its","filler-item25",NA,NA,"filler"
"subj43",10,376,"books","filler-item25",NA,NA,"filler"
"subj43",11,384,"free","filler-item25",NA,NA,"filler"
"subj43",12,400,"of","filler-item25",NA,NA,"filler"
"subj43",13,576,"charge.","filler-item25",NA,NA,"filler"
"subj43",1,240,"A","filler-item9",NA,NA,"filler"
"subj43",2,248,"kid","filler-item9",NA,NA,"filler"
"subj43",3,400,"broke","filler-item9",NA,NA,"filler"
"subj43",4,272,"his","filler-item9",NA,NA,"filler"
"subj43",5,696,"piggy","filler-item9",NA,NA,"filler"
"subj43",6,352,"bank","filler-item9",NA,NA,"filler"
"subj43",7,288,"open","filler-item9",NA,NA,"filler"
"subj43",8,352,"and","filler-item9",NA,NA,"filler"
"subj43",9,288,"collected","filler-item9",NA,NA,"filler"
"subj43",10,384,"all","filler-item9",NA,NA,"filler"
"subj43",11,264,"his","filler-item9",NA,NA,"filler"
"subj43",12,352,"treasures.","filler-item9",NA,NA,"filler"
"subj43",1,287,"An","filler-item17",NA,NA,"filler"
"subj43",2,297,"archer","filler-item17",NA,NA,"filler"
"subj43",3,368,"took","filler-item17",NA,NA,"filler"
"subj43",4,295,"out","filler-item17",NA,NA,"filler"
"subj43",5,296,"his","filler-item17",NA,NA,"filler"
"subj43",6,256,"bow","filler-item17",NA,NA,"filler"
"subj43",7,512,"and","filler-item17",NA,NA,"filler"
"subj43",8,289,"shot","filler-item17",NA,NA,"filler"
"subj43",9,391,"the","filler-item17",NA,NA,"filler"
"subj43",10,392,"bird","filler-item17",NA,NA,"filler"
"subj43",11,616,"dead.","filler-item17",NA,NA,"filler"
"subj43",1,288,"The","filler-item23",NA,NA,"filler"
"subj43",2,295,"ballerina","filler-item23",NA,NA,"filler"
"subj43",3,473,"will","filler-item23",NA,NA,"filler"
"subj43",4,304,"train","filler-item23",NA,NA,"filler"
"subj43",5,584,"with","filler-item23",NA,NA,"filler"
"subj43",6,328,"a","filler-item23",NA,NA,"filler"
"subj43",7,319,"French","filler-item23",NA,NA,"filler"
"subj43",8,321,"master","filler-item23",NA,NA,"filler"
"subj43",9,320,"next","filler-item23",NA,NA,"filler"
"subj43",10,576,"year.","filler-item23",NA,NA,"filler"
"subj43",1,312,"The","filler-item5",NA,NA,"filler"
"subj43",2,655,"nannies","filler-item5",NA,NA,"filler"
"subj43",3,481,"punished","filler-item5",NA,NA,"filler"
"subj43",4,496,"each","filler-item5",NA,NA,"filler"
"subj43",5,496,"hyperactive","filler-item5",NA,NA,"filler"
"subj43",6,336,"child","filler-item5",NA,NA,"filler"
"subj43",7,424,"yesterday.","filler-item5",NA,NA,"filler"
"subj43",1,311,"The","filler-item19",NA,NA,"filler"
"subj43",2,881,"mothers","filler-item19",NA,NA,"filler"
"subj43",3,376,"ran","filler-item19",NA,NA,"filler"
"subj43",4,336,"themselves","filler-item19",NA,NA,"filler"
"subj43",5,232,"ragged","filler-item19",NA,NA,"filler"
"subj43",6,224,"chasing","filler-item19",NA,NA,"filler"
"subj43",7,480,"their","filler-item19",NA,NA,"filler"
"subj43",8,288,"toddlers.","filler-item19",NA,NA,"filler"
"subj43",1,408,"A","filler-item26",NA,NA,"filler"
"subj43",2,280,"young","filler-item26",NA,NA,"filler"
"subj43",3,296,"boy","filler-item26",NA,NA,"filler"
"subj43",4,280,"scout","filler-item26",NA,NA,"filler"
"subj43",5,288,"caught","filler-item26",NA,NA,"filler"
"subj43",6,336,"a","filler-item26",NA,NA,"filler"
"subj43",7,264,"fish","filler-item26",NA,NA,"filler"
"subj43",8,240,"and","filler-item26",NA,NA,"filler"
"subj43",9,216,"served","filler-item26",NA,NA,"filler"
"subj43",10,216,"it","filler-item26",NA,NA,"filler"
"subj43",11,352,"for","filler-item26",NA,NA,"filler"
"subj43",12,215,"dinner","filler-item26",NA,NA,"filler"
"subj43",13,329,"the","filler-item26",NA,NA,"filler"
"subj43",14,272,"same","filler-item26",NA,NA,"filler"
"subj43",15,464,"day.","filler-item26",NA,NA,"filler"
"subj43",1,336,"The","filler-item3",NA,NA,"filler"
"subj43",2,304,"flight","filler-item3",NA,NA,"filler"
"subj43",3,264,"attendant","filler-item3",NA,NA,"filler"
"subj43",4,279,"retired","filler-item3",NA,NA,"filler"
"subj43",5,360,"two","filler-item3",NA,NA,"filler"
"subj43",6,296,"months","filler-item3",NA,NA,"filler"
"subj43",7,448,"ago.","filler-item3",NA,NA,"filler"
"subj43",1,265,"Each","filler-item8",NA,NA,"filler"
"subj43",2,280,"manager","filler-item8",NA,NA,"filler"
"subj43",3,280,"made","filler-item8",NA,NA,"filler"
"subj43",4,296,"the","filler-item8",NA,NA,"filler"
"subj43",5,216,"final","filler-item8",NA,NA,"filler"
"subj43",6,272,"decision","filler-item8",NA,NA,"filler"
"subj43",7,272,"right","filler-item8",NA,NA,"filler"
"subj43",8,279,"before","filler-item8",NA,NA,"filler"
"subj43",9,265,"the","filler-item8",NA,NA,"filler"
"subj43",10,432,"holidays.","filler-item8",NA,NA,"filler"
"subj43",1,263,"The","filler-item27",NA,NA,"filler"
"subj43",2,256,"speculators","filler-item27",NA,NA,"filler"
"subj43",3,289,"bled","filler-item27",NA,NA,"filler"
"subj43",4,279,"their","filler-item27",NA,NA,"filler"
"subj43",5,257,"clients","filler-item27",NA,NA,"filler"
"subj43",6,416,"dry","filler-item27",NA,NA,"filler"
"subj43",7,335,"before","filler-item27",NA,NA,"filler"
"subj43",8,281,"the","filler-item27",NA,NA,"filler"
"subj43",9,404,"market","filler-item27",NA,NA,"filler"
"subj43",10,587,"crashed.","filler-item27",NA,NA,"filler"
"subj43",1,296,"A","filler-item21",NA,NA,"filler"
"subj43",2,312,"priest","filler-item21",NA,NA,"filler"
"subj43",3,296,"decided","filler-item21",NA,NA,"filler"
"subj43",4,280,"to","filler-item21",NA,NA,"filler"
"subj43",5,312,"leave","filler-item21",NA,NA,"filler"
"subj43",6,256,"his","filler-item21",NA,NA,"filler"
"subj43",7,280,"parish","filler-item21",NA,NA,"filler"
"subj43",8,280,"because","filler-item21",NA,NA,"filler"
"subj43",9,280,"he","filler-item21",NA,NA,"filler"
"subj43",10,288,"was","filler-item21",NA,NA,"filler"
"subj43",11,264,"unhappy","filler-item21",NA,NA,"filler"
"subj43",12,304,"with","filler-item21",NA,NA,"filler"
"subj43",13,288,"the","filler-item21",NA,NA,"filler"
"subj43",14,312,"local","filler-item21",NA,NA,"filler"
"subj43",15,672,"church-goers.","filler-item21",NA,NA,"filler"
"subj43",1,272,"All","filler-item16",NA,NA,"filler"
"subj43",2,288,"insects","filler-item16",NA,NA,"filler"
"subj43",3,592,"studied","filler-item16",NA,NA,"filler"
"subj43",4,376,"in","filler-item16",NA,NA,"filler"
"subj43",5,328,"the","filler-item16",NA,NA,"filler"
"subj43",6,304,"lab","filler-item16",NA,NA,"filler"
"subj43",7,264,"here","filler-item16",NA,NA,"filler"
"subj43",8,352,"have","filler-item16",NA,NA,"filler"
"subj43",9,352,"potentially","filler-item16",NA,NA,"filler"
"subj43",10,488,"fatal","filler-item16",NA,NA,"filler"
"subj43",11,504,"poisons.","filler-item16",NA,NA,"filler"
"subj43",1,368,"The","filler-item2",NA,NA,"filler"
"subj43",2,320,"burglar","filler-item2",NA,NA,"filler"
"subj43",3,344,"stole","filler-item2",NA,NA,"filler"
"subj43",4,320,"the","filler-item2",NA,NA,"filler"
"subj43",5,287,"Picasso","filler-item2",NA,NA,"filler"
"subj43",6,441,"painting","filler-item2",NA,NA,"filler"
"subj43",7,496,"two","filler-item2",NA,NA,"filler"
"subj43",8,320,"days","filler-item2",NA,NA,"filler"
"subj43",9,376,"ago.","filler-item2",NA,NA,"filler"
"subj43",1,528,"The","filler-item13",NA,NA,"filler"
"subj43",2,320,"artists","filler-item13",NA,NA,"filler"
"subj43",3,336,"painted","filler-item13",NA,NA,"filler"
"subj43",4,304,"themselves","filler-item13",NA,NA,"filler"
"subj43",5,320,"green","filler-item13",NA,NA,"filler"
"subj43",6,280,"to","filler-item13",NA,NA,"filler"
"subj43",7,288,"express","filler-item13",NA,NA,"filler"
"subj43",8,256,"their","filler-item13",NA,NA,"filler"
"subj43",9,296,"support","filler-item13",NA,NA,"filler"
"subj43",10,328,"to","filler-item13",NA,NA,"filler"
"subj43",11,400,"ecologists.","filler-item13",NA,NA,"filler"
"subj43",1,320,"No","filler-item18",NA,NA,"filler"
"subj43",2,305,"tornadoes","filler-item18",NA,NA,"filler"
"subj43",3,343,"threatened","filler-item18",NA,NA,"filler"
"subj43",4,288,"more","filler-item18",NA,NA,"filler"
"subj43",5,312,"than","filler-item18",NA,NA,"filler"
"subj43",6,272,"two","filler-item18",NA,NA,"filler"
"subj43",7,288,"villages","filler-item18",NA,NA,"filler"
"subj43",8,408,"last","filler-item18",NA,NA,"filler"
"subj43",9,1064,"year.","filler-item18",NA,NA,"filler"
"subj43",1,312,"No","filler-item14",NA,NA,"filler"
"subj43",2,312,"soft","filler-item14",NA,NA,"filler"
"subj43",3,296,"drink","filler-item14",NA,NA,"filler"
"subj43",4,264,"commercial","filler-item14",NA,NA,"filler"
"subj43",5,552,"made","filler-item14",NA,NA,"filler"
"subj43",6,408,"a","filler-item14",NA,NA,"filler"
"subj43",7,400,"big","filler-item14",NA,NA,"filler"
"subj43",8,280,"impression.","filler-item14",NA,NA,"filler"
"subj43",1,336,"Every","filler-item15",NA,NA,"filler"
"subj43",2,312,"gadget","filler-item15",NA,NA,"filler"
"subj43",3,360,"patented","filler-item15",NA,NA,"filler"
"subj43",4,424,"by","filler-item15",NA,NA,"filler"
"subj43",5,288,"this","filler-item15",NA,NA,"filler"
"subj43",6,296,"inventor","filler-item15",NA,NA,"filler"
"subj43",7,335,"proved","filler-item15",NA,NA,"filler"
"subj43",8,313,"very","filler-item15",NA,NA,"filler"
"subj43",9,344,"useful","filler-item15",NA,NA,"filler"
"subj43",1,352,"Every","filler-item11",NA,NA,"filler"
"subj43",2,303,"violin","filler-item11",NA,NA,"filler"
"subj43",3,312,"in","filler-item11",NA,NA,"filler"
"subj43",4,272,"this","filler-item11",NA,NA,"filler"
"subj43",5,264,"orchestra","filler-item11",NA,NA,"filler"
"subj43",6,336,"is","filler-item11",NA,NA,"filler"
"subj43",7,272,"made","filler-item11",NA,NA,"filler"
"subj43",8,272,"by","filler-item11",NA,NA,"filler"
"subj43",9,240,"European","filler-item11",NA,NA,"filler"
"subj43",10,632,"craftsmen.","filler-item11",NA,NA,"filler"
"subj43",9,432,"last","item3","each","respred","experiment"
"subj43",9,760,"popular","item4","every","respred","experiment"
"subj43",8,432,"instructor","item9","each","nopred","experiment"
"subj43",8,400,"the","item14","every","nopred","experiment"
"subj43",8,352,"to","item1","each","nopred","experiment"
"subj43",9,328,"end","item16","every","respred","experiment"
"subj43",9,640,"break.","item7","each","respred","experiment"
"subj43",9,448,"trip","item13","each","nopred","experiment"
"subj43",9,408,"regulations","item12","every","respred","experiment"
"subj43",8,224,"the","item18","every","nopred","experiment"
"subj43",8,344,"by","item10","every","nopred","experiment"
"subj43",8,439,"very","item17","each","nopred","experiment"
"subj43",9,240,"any","item11","each","respred","experiment"
"subj43",9,1041,"the","item15","each","respred","experiment"
"subj43",8,272,"to","item6","every","nopred","experiment"
"subj43",8,305,"to","item5","each","nopred","experiment"
"subj43",9,392,"workshop","item8","every","respred","experiment"
"subj43",8,352,"about","item2","every","nopred","experiment"
"subj44",1,2107,"All","filler-item16",NA,NA,"filler"
"subj44",2,546,"insects","filler-item16",NA,NA,"filler"
"subj44",3,580,"studied","filler-item16",NA,NA,"filler"
"subj44",4,397,"in","filler-item16",NA,NA,"filler"
"subj44",5,303,"the","filler-item16",NA,NA,"filler"
"subj44",6,956,"lab","filler-item16",NA,NA,"filler"
"subj44",7,461,"here","filler-item16",NA,NA,"filler"
"subj44",8,391,"have","filler-item16",NA,NA,"filler"
"subj44",9,483,"potentially","filler-item16",NA,NA,"filler"
"subj44",10,469,"fatal","filler-item16",NA,NA,"filler"
"subj44",11,409,"poisons.","filler-item16",NA,NA,"filler"
"subj44",1,355,"No","filler-item14",NA,NA,"filler"
"subj44",2,348,"soft","filler-item14",NA,NA,"filler"
"subj44",3,351,"drink","filler-item14",NA,NA,"filler"
"subj44",4,498,"commercial","filler-item14",NA,NA,"filler"
"subj44",5,412,"made","filler-item14",NA,NA,"filler"
"subj44",6,438,"a","filler-item14",NA,NA,"filler"
"subj44",7,358,"big","filler-item14",NA,NA,"filler"
"subj44",8,721,"impression.","filler-item14",NA,NA,"filler"
"subj44",1,425,"Each","filler-item7",NA,NA,"filler"
"subj44",2,420,"of","filler-item7",NA,NA,"filler"
"subj44",3,474,"John's","filler-item7",NA,NA,"filler"
"subj44",4,720,"friends","filler-item7",NA,NA,"filler"
"subj44",5,598,"came","filler-item7",NA,NA,"filler"
"subj44",6,406,"to","filler-item7",NA,NA,"filler"
"subj44",7,438,"his","filler-item7",NA,NA,"filler"
"subj44",8,477,"wedding","filler-item7",NA,NA,"filler"
"subj44",9,490,"last","filler-item7",NA,NA,"filler"
"subj44",10,475,"April.","filler-item7",NA,NA,"filler"
"subj44",1,353,"The","filler-item1",NA,NA,"filler"
"subj44",2,396,"plants","filler-item1",NA,NA,"filler"
"subj44",3,964,"in","filler-item1",NA,NA,"filler"
"subj44",4,330,"the","filler-item1",NA,NA,"filler"
"subj44",5,353,"front","filler-item1",NA,NA,"filler"
"subj44",6,306,"yard","filler-item1",NA,NA,"filler"
"subj44",7,426,"blossomed","filler-item1",NA,NA,"filler"
"subj44",8,373,"red","filler-item1",NA,NA,"filler"
"subj44",9,399,"yesterday","filler-item1",NA,NA,"filler"
"subj44",10,454,"morning.","filler-item1",NA,NA,"filler"
"subj44",1,357,"A","filler-item9",NA,NA,"filler"
"subj44",2,327,"kid","filler-item9",NA,NA,"filler"
"subj44",3,303,"broke","filler-item9",NA,NA,"filler"
"subj44",4,322,"his","filler-item9",NA,NA,"filler"
"subj44",5,362,"piggy","filler-item9",NA,NA,"filler"
"subj44",6,321,"bank","filler-item9",NA,NA,"filler"
"subj44",7,318,"open","filler-item9",NA,NA,"filler"
"subj44",8,519,"and","filler-item9",NA,NA,"filler"
"subj44",9,419,"collected","filler-item9",NA,NA,"filler"
"subj44",10,349,"all","filler-item9",NA,NA,"filler"
"subj44",11,291,"his","filler-item9",NA,NA,"filler"
"subj44",12,432,"treasures.","filler-item9",NA,NA,"filler"
"subj44",1,410,"Each","filler-item10",NA,NA,"filler"
"subj44",2,407,"cowboy","filler-item10",NA,NA,"filler"
"subj44",3,451,"in","filler-item10",NA,NA,"filler"
"subj44",4,483,"western","filler-item10",NA,NA,"filler"
"subj44",5,362,"movies","filler-item10",NA,NA,"filler"
"subj44",6,397,"was","filler-item10",NA,NA,"filler"
"subj44",7,449,"played","filler-item10",NA,NA,"filler"
"subj44",8,339,"by","filler-item10",NA,NA,"filler"
"subj44",9,332,"a","filler-item10",NA,NA,"filler"
"subj44",10,366,"real","filler-item10",NA,NA,"filler"
"subj44",11,370,"cowboy","filler-item10",NA,NA,"filler"
"subj44",12,352,"in","filler-item10",NA,NA,"filler"
"subj44",13,411,"the","filler-item10",NA,NA,"filler"
"subj44",14,726,"seventies.","filler-item10",NA,NA,"filler"
"subj44",1,404,"The","filler-item23",NA,NA,"filler"
"subj44",2,518,"ballerina","filler-item23",NA,NA,"filler"
"subj44",3,571,"will","filler-item23",NA,NA,"filler"
"subj44",4,516,"train","filler-item23",NA,NA,"filler"
"subj44",5,479,"with","filler-item23",NA,NA,"filler"
"subj44",6,423,"a","filler-item23",NA,NA,"filler"
"subj44",7,404,"French","filler-item23",NA,NA,"filler"
"subj44",8,427,"master","filler-item23",NA,NA,"filler"
"subj44",9,438,"next","filler-item23",NA,NA,"filler"
"subj44",10,389,"year.","filler-item23",NA,NA,"filler"
"subj44",1,344,"A","filler-item26",NA,NA,"filler"
"subj44",2,324,"young","filler-item26",NA,NA,"filler"
"subj44",3,344,"boy","filler-item26",NA,NA,"filler"
"subj44",4,381,"scout","filler-item26",NA,NA,"filler"
"subj44",5,610,"caught","filler-item26",NA,NA,"filler"
"subj44",6,341,"a","filler-item26",NA,NA,"filler"
"subj44",7,408,"fish","filler-item26",NA,NA,"filler"
"subj44",8,374,"and","filler-item26",NA,NA,"filler"
"subj44",9,398,"served","filler-item26",NA,NA,"filler"
"subj44",10,365,"it","filler-item26",NA,NA,"filler"
"subj44",11,358,"for","filler-item26",NA,NA,"filler"
"subj44",12,433,"dinner","filler-item26",NA,NA,"filler"
"subj44",13,371,"the","filler-item26",NA,NA,"filler"
"subj44",14,514,"same","filler-item26",NA,NA,"filler"
"subj44",15,437,"day.","filler-item26",NA,NA,"filler"
